traj_idx,frame,x,y
51,286,2.0606,7.1682
52,336,1.3884,4.179
52,337,1.7815,4.6766
53,295,1.3056,7.9949
53,296,1.6079,7.7039
53,297,1.5594,7.4815
53,298,1.5892,7.2823
53,299,1.5011,7.9122
54,566,1.7437,6.479
54,567,1.7122,6.9752
54,568,1.8126,7.1238
55,314,1.5676,13.626
55,315,1.4697,13.561
56,323,1.9617,9.6812
56,324,1.6446,9.4968
56,325,1.7563,9.5379
56,326,2.0684,9.7221
57,320,0.83398,11.263
57,321,1.3839,11.591
57,322,1.8619,12.023
58,330,1.2399,8.3006
58,331,1.3603,8.2892
58,332,1.2437,8.3179
59,367,2.0439,11.558
59,368,1.6952,11.533
59,369,1.6262,11.414
60,371,2.0529,11.527
60,372,1.7488,11.393
60,373,1.3254,11.397
61,376,0.99613,1.3423
61,377,1.149,1.2645
61,378,1.4163,1.3063
62,379,1.2184,2.0447
62,380,1.4623,1.8547
62,381,0.9304,1.2279
63,424,1.3882,13.547
63,425,1.2279,13.484
63,426,1.3625,13.508
63,427,1.3814,13.668
63,428,1.2913,13.583
63,429,1.3109,13.529
63,430,1.2172,13.276
63,431,1.508,13.197
64,443,1.8316,2.1526
64,444,1.815,2.4431
65,450,1.7752,2.382
65,451,1.8052,2.2955
65,452,1.8106,2.4479
65,453,1.7126,2.5592
65,454,1.8333,2.3875
65,455,1.8296,2.3507
65,456,1.8847,2.2433
65,457,1.8023,2.264
65,458,1.8272,2.4029
65,459,1.7989,2.3743
65,460,1.8734,2.3463
65,461,1.788,2.3087
65,462,1.5503,2.2822
65,463,1.8106,2.3399
65,464,1.8897,2.3168
65,465,1.7123,2.32
65,466,1.7949,2.3903
66,450,2.0541,5.6798
66,451,2.0623,5.4908
67,457,1.0075,5.6054
67,458,1.157,5.6192
67,459,1.2282,5.5139
67,460,1.2266,5.4943
67,461,1.3723,5.5192
68,465,1.4267,5.7958
68,466,1.5944,5.7187
68,467,1.5441,5.7312
68,468,1.9854,5.468
69,469,1.328,5.834
69,470,1.3146,5.7101
69,471,1.4195,5.6872
70,475,0.8253,10.573
70,476,1.0339,11.028
71,474,1.8109,2.2457
71,475,1.7687,2.373
71,476,1.7401,2.2673
72,483,2.0456,5.4618
72,484,1.9449,5.5816
72,485,1.7898,5.5491
72,486,2.0234,5.5041
73,494,1.2846,10.5
73,495,1.5719,10.568
74,497,0.91259,10.555
74,498,1.0207,10.503
74,499,0.82586,10.533
74,500,0.92418,10.557
74,501,1.0837,10.359
75,506,1.0865,10.301
75,507,1.0429,10.414
75,508,1.1145,10.291
75,509,0.91718,10.371
75,510,1.1102,10.28
76,516,1.0831,10.338
76,517,0.9024,10.373
76,518,1.1037,10.314
77,504,1.2017,13.982
77,505,1.0228,14.036
78,521,1.7344,13.888
78,522,1.7286,13.803
78,523,1.8241,13.778
78,524,1.6688,13.686
78,525,1.8888,13.746
79,527,1.9398,13.606
79,528,2.0117,13.5
79,529,2.0644,13.511
79,530,2.0071,13.672
80,545,2.0507,14.538
80,546,1.9872,14.583
80,547,1.998,14.559
80,548,1.8894,14.416
80,549,1.6818,14.113
80,550,1.6359,14.14
80,551,1.8399,14.271
80,552,1.5191,14.592
80,553,1.601,14.355
80,554,1.6143,14.129
81,553,2.0732,2.9788
81,554,1.969,2.9766
81,555,1.825,2.9947
81,556,1.8957,2.8513
81,557,2.0574,2.887
82,859,1.6848,8.1055
82,860,1.7068,8.3054
82,861,1.7209,8.1703
83,576,1.6221,13.795
83,577,1.7358,13.835
84,606,0.94855,13.77
84,607,0.82597,13.717
84,608,0.94287,13.849
84,609,0.87962,13.725
85,605,1.9046,1.2112
85,606,2.0301,1.3361
86,631,1.5613,13.724
86,632,1.6135,13.83
86,633,0.98155,13.755
87,612,1.2319,2.7516
87,613,1.3711,3.1598
88,621,1.101,6.725
88,622,0.98174,6.5566
88,623,1.1808,6.8271
89,635,0.96893,13.803
89,636,0.84169,13.787
90,643,1.3538,6.5492
90,644,1.189,6.386
90,645,1.3554,6.5463
91,643,1.4539,10.717
91,644,1.4133,10.837
92,654,1.308,1.5213
92,655,1.125,1.4807
92,656,1.3296,1.5102
92,657,1.242,1.5187
92,658,1.1926,1.4813
92,659,1.3683,1.5558
93,663,1.3873,1.5611
93,664,1.3709,1.3353
93,665,1.3998,1.3818
93,666,1.4297,1.2332
93,667,1.3997,1.3364
94,672,1.4139,1.3636
94,673,1.4245,1.2303
94,674,1.389,1.4399
94,675,1.4161,1.2514
95,646,1.5543,10.26
95,647,1.5235,10.033
96,650,1.2254,10.696
96,651,1.5215,10.794
96,652,1.1822,10.782
97,654,0.92992,13.808
97,655,0.85021,13.741
97,656,0.96603,13.757
98,658,1.3993,6.6154
98,659,1.357,6.5675
98,660,1.3292,6.435
98,661,1.3789,6.6478
98,662,1.4131,6.5882
98,663,1.4574,6.6474
98,664,1.288,6.6371
98,665,1.3232,6.506
99,683,1.3853,6.4394
99,684,1.4054,6.3066
99,685,1.3054,6.4396
99,686,1.3461,6.4234
99,687,1.4334,6.3761
99,688,1.3112,6.2993
99,689,1.4091,6.4317
100,674,0.96708,13.74
100,675,0.96027,13.838
100,676,1.0319,13.737
101,680,1.2745,3.9029
101,681,1.3784,3.8788
102,682,1.8089,2.7928
102,683,1.4649,3.1574
103,703,0.95991,13.814
103,704,1.0284,13.743
103,705,1.139,13.864
103,706,0.96645,13.812
104,698,1.7156,4.7059
104,699,1.4161,5.183
105,712,1.4123,5.2025
105,713,1.4128,5.1117
105,714,1.3387,5.26
105,715,1.4105,5.1581
105,716,1.4627,5.1215
106,718,1.0082,13.8
106,719,0.82982,13.752
106,720,0.94538,13.77
107,721,1.4147,5.0944
107,722,1.3774,5.1972
108,723,1.2346,4.075
108,724,1.2303,4.202
108,725,1.2735,3.9696
108,726,1.1886,3.9959
109,724,1.4587,5.1988
109,725,1.377,5.1099
110,734,1.4274,5.2602
110,735,1.3132,5.1484
111,738,1.1582,13.727
111,739,0.93351,13.711
112,738,1.3154,4.0297
112,739,1.3677,3.9337
113,741,1.2386,3.9477
113,742,1.3486,3.8923
113,743,0.84025,3.5471
114,746,1.1381,3.9323
114,747,1.2579,3.9612
115,747,2.0061,12.635
115,748,2.0245,12.797
116,765,2.0441,11.865
116,766,1.8255,12.008
117,772,1.9904,11.951
117,773,1.9344,11.921
117,774,1.9262,11.531
118,773,1.3807,5.1158
118,774,1.3405,5.1005
118,775,1.3932,5.2282
118,776,1.4216,5.0907
118,777,1.41,5.2577
119,790,1.4249,5.2034
119,791,1.2092,5.1507
119,792,1.4056,5.2153
120,794,1.4017,5.1492
120,795,1.4538,5.2749
121,801,1.4382,5.1512
121,802,1.4555,5.1706
121,803,1.5496,5.319
121,804,1.4259,5.1373
121,805,1.6024,5.2676
121,806,1.4859,5.2164
122,805,1.2962,3.8936
122,806,1.1894,3.8935
123,831,1.4532,2.2277
123,832,1.1923,2.396
124,865,1.7915,9.2508
124,866,1.8213,9.4558
125,868,1.6536,9.2276
125,869,1.4268,8.9175
125,870,1.3939,9.2792
125,871,1.3653,9.3358
125,872,1.3263,9.3294
125,873,1.4934,9.4448
126,880,1.3075,13.305
126,881,0.8079,13.689
127,889,0.8654,14.126
127,890,1.2338,14.178
127,891,0.90514,14.063
127,892,1.2188,13.549
127,893,1.6901,13.897
127,894,1.7752,13.473
127,895,1.5418,13.599
127,896,1.8606,13.815
128,907,2.0762,13.618
128,908,1.7164,13.261
128,909,1.6635,13.12
129,937,0.81655,4.4274
129,938,1.3904,4.8367
130,946,1.5644,4.8707
130,947,1.1116,5.1561
130,948,1.6018,4.8524
131,950,1.5153,1.7533
131,951,1.4799,1.5116
132,952,1.5115,3.9135
132,953,1.6541,3.9118
132,954,1.5377,3.8898
132,955,1.6183,3.9838
133,964,1.8865,13.707
133,965,1.7482,13.631
134,974,0.92295,7.6191
134,975,1.3434,7.5293
134,976,1.2996,7.5933
134,977,1.3148,7.9038
134,978,1.1109,8.0837
135,975,1.9091,3.5304
135,976,1.7396,3.8277
136,1024,1.7464,3.9534
136,1025,1.9688,3.389
136,1026,1.7762,3.9279
136,1027,1.7495,3.9386
136,1028,1.9027,3.4134
136,1029,1.766,3.9434
136,1030,1.7705,3.9538
136,1031,1.9035,3.3851
137,984,0.95057,8.0629
137,985,1.2314,8.3768
138,987,0.91537,13.163
138,988,0.80943,13.246
138,989,0.86907,13.216
139,1011,1.8287,13.587
139,1012,1.8981,13.651
139,1013,1.9838,13.594
140,1018,0.93691,11.426
140,1019,1.1327,11.453
141,1019,1.0925,8.3317
141,1020,1.1856,8.5478
142,1022,1.1628,3.1032
142,1023,1.1788,3.0053
143,1022,1.1373,10.862
143,1023,1.0956,10.962
143,1024,1.1576,10.679
143,1025,0.81726,10.653
144,1022,1.7948,13.094
144,1023,1.8493,12.964
145,1024,1.8975,13.648
145,1025,1.6042,13.153
145,1026,1.6192,13.101
145,1027,1.7446,13.277
145,1028,1.9952,13.354
145,1029,1.8352,13.349
145,1030,1.8551,13.457
145,1031,1.9611,13.443
145,1032,1.8703,13.601
145,1033,1.7443,13.607
146,1032,0.81123,13.38
146,1033,0.86696,13.319
146,1034,0.8733,13.255
146,1035,1.0985,13.234
147,1044,0.89247,13.31
147,1045,0.99206,13.452
147,1046,0.85046,13.37
148,1040,1.9823,11.714
148,1041,2.0304,11.836
149,1046,1.5871,6.6772
149,1047,1.4209,6.9677
150,1052,0.84632,13.472
150,1053,0.93348,13.324
150,1054,0.89271,13.574
150,1055,1.0856,13.607
150,1056,0.83163,13.669
150,1057,0.8679,13.802
151,1057,1.9523,14.517
151,1058,2.0521,14.542
152,1062,2.0509,5.7332
152,1063,1.9709,5.3882
153,1069,1.9622,14.547
153,1070,2.0736,14.542
154,1072,0.87906,13.377
154,1073,0.87423,13.385
154,1074,0.8476,13.217
154,1075,0.85368,13.483
154,1076,0.92332,13.339
154,1077,0.8965,13.228
155,1086,1.8516,4.0753
155,1087,1.8743,3.9719
156,1088,0.86618,13.531
156,1089,0.83544,13.462
156,1090,0.94657,13.457
156,1091,0.99662,13.552
156,1092,0.91234,13.389
156,1093,0.82125,13.51
157,1092,1.3432,2.6563
157,1093,1.4429,2.5088
158,1100,0.81477,13.351
158,1101,1.4276,13.859
158,1102,1.6602,13.688
159,1106,1.0922,3.0011
159,1107,1.1995,2.9577
159,1108,1.1489,2.8592
159,1109,0.84757,2.4388
160,1102,0.80022,13.337
160,1103,0.8259,13.549
160,1104,0.84515,13.496
161,1109,0.83357,13.433
161,1110,0.87088,13.34
162,1112,0.96633,13.455
162,1113,0.84361,13.407
163,1115,1.2005,2.9725
163,1116,1.2473,2.9633
163,1117,1.1923,2.7739
163,1118,1.2049,3.0068
164,1116,0.8808,13.362
164,1117,0.90742,13.263
164,1118,0.88971,13.417
164,1119,0.87446,13.49
164,1120,0.8381,13.427
164,1121,0.86484,13.523
164,1122,0.95362,13.452
164,1123,0.98772,13.549
165,1119,2.0724,3.2297
165,1120,2.0629,3.2159
165,1121,2.024,3.5806
166,1128,0.80996,13.469
166,1129,0.85218,13.425
166,1130,0.84804,13.497
166,1131,0.84717,13.399
166,1132,0.86973,13.617
166,1133,0.80264,13.449
167,1133,1.5499,3.035
167,1134,2.0233,3.2279
167,1135,1.6216,3.078
168,1130,1.2865,6.7528
168,1131,1.779,6.3905
169,1134,1.5165,7.5254
169,1135,1.3229,7.0507
169,1136,1.6782,6.9089
170,1140,1.6453,13.212
170,1141,1.5462,13.285
170,1142,1.6319,13.211
171,1154,0.88663,1.8718
171,1155,0.82706,1.9584
172,1166,0.98298,2.0445
172,1167,1.0204,1.9872
172,1168,1.168,1.9906
173,1177,1.0196,13.731
173,1178,1.0165,13.715
173,1179,1.1426,13.707
173,1180,0.97962,13.673
174,1178,2.0387,3.0198
174,1179,2.0739,2.9603
174,1180,2.043,2.8066
174,1181,2.0688,2.9409
175,1194,2.0632,2.9017
175,1195,1.9935,2.7494
176,1204,0.86868,13.612
176,1205,0.99531,13.71
177,1209,0.971,12.309
177,1210,0.85897,12.188
178,1248,1.1228,2.2556
178,1249,1.0897,2.2076
178,1250,1.092,2.2922
178,1251,1.134,2.1646
178,1252,1.426,2.0954
179,1258,1.9643,10.006
179,1259,1.9253,9.744
180,1286,1.39,4.3362
180,1287,1.4931,4.0609
180,1288,1.6438,4.0874
181,1287,1.7246,13.207
181,1288,1.5945,13.197
181,1289,1.5454,13.171
181,1290,1.7114,13.259
182,1310,1.075,1.1892
182,1311,0.8731,1.1822
183,1302,1.5284,13.132
183,1303,1.6401,13.225
184,1307,1.9865,14.64
184,1308,2.0546,14.507
185,1313,0.9153,1.1995
185,1314,1.0557,1.2484
186,1313,1.3569,11.284
186,1314,1.3927,11.11
186,1315,1.6872,11.097
186,1316,1.766,11.198
187,1326,1.7249,13.216
187,1327,1.5778,13.214
188,1349,1.3929,13.017
188,1350,1.7125,13.139
189,1350,1.0137,1.1901
189,1351,0.94035,1.265
189,1352,1.0533,1.2009
189,1353,1.0152,1.292
189,1354,0.9321,1.2381
190,1354,1.8196,5.4003
190,1355,1.8977,5.2894
191,1376,0.96734,13.759
191,1377,1.5786,13.124
191,1378,0.9643,13.693
192,1363,1.1108,11.072
192,1364,1.0123,10.82
192,1365,0.99907,10.779
192,1366,1.1593,10.799
193,1365,1.9197,5.3687
193,1366,1.9666,5.3144
193,1367,1.8806,5.4243
193,1368,2.0089,5.2409
194,1374,1.988,5.3753
194,1375,2.031,5.2521
194,1376,1.9081,5.3145
194,1377,2.0275,5.3245
194,1378,1.8843,5.3714
194,1379,1.9177,5.1997
195,1382,1.8722,5.5481
195,1383,1.8096,5.4903
195,1384,1.994,5.4063
196,1386,1.0228,13.641
196,1387,0.91051,13.603
197,1398,1.7025,14.145
197,1399,1.7801,14.038
198,1401,1.7122,14.146
198,1402,2.0195,14.517
198,1403,1.9092,14.671
198,1404,1.8662,14.718
199,1609,1.3951,2.5789
199,1610,1.2944,2.7546
200,1617,1.3431,2.8329
200,1618,1.3826,2.6625
201,1630,1.4226,2.6248
201,1631,1.3345,3.2177
202,1420,1.3622,13.014
202,1421,1.5702,13.157
202,1422,1.4653,12.996
203,1421,1.1249,6.5645
203,1422,1.1367,6.4438
203,1423,1.2082,6.4666
203,1424,1.3316,6.3888
204,1423,0.85995,10.607
204,1424,0.97911,10.606
205,1428,1.1763,6.2871
205,1429,1.1678,6.1528
206,1435,1.5663,13.018
206,1436,1.4533,13.025
206,1437,1.0895,13.652
207,1464,1.434,5.9393
207,1465,1.539,5.9402
207,1466,1.3544,5.9852
207,1467,1.4761,5.9733
207,1468,1.3854,5.9264
208,1439,1.2582,12.909
208,1440,1.3786,12.961
209,1457,1.3245,12.887
209,1458,1.3785,13.038
209,1459,1.4406,12.923
210,1461,1.4971,12.012
210,1462,1.7854,11.672
211,1470,1.563,13.254
211,1471,1.6275,13.247
211,1472,1.3077,12.945
211,1473,1.438,12.993
211,1474,1.2863,12.889
211,1475,1.327,12.935
211,1476,1.5547,13.206
211,1477,1.435,12.989
211,1478,1.3131,12.839
211,1479,1.3131,12.932
212,1497,0.96587,3.8529
212,1498,1.3003,3.8825
213,1481,1.601,13.108
213,1482,1.5358,13.013
213,1483,1.3437,12.865
213,1484,1.3413,12.982
214,1491,0.93441,10.71
214,1492,0.94093,10.65
214,1493,1.0809,10.616
214,1494,0.8909,10.587
214,1495,0.99647,10.727
215,1494,1.5822,13.029
215,1495,1.5604,13.337
215,1496,1.4668,13.064
216,1498,1.2975,12.87
216,1499,1.4271,13.028
216,1500,1.4306,13.006
216,1501,1.356,12.988
216,1502,1.5539,13.241
216,1503,1.5877,13.151
216,1504,1.3158,12.907
217,1508,1.3332,12.979
217,1509,1.2631,12.898
218,1511,1.3945,12.893
218,1512,1.3314,12.946
218,1513,1.2295,12.868
219,1515,1.2364,12.917
219,1516,1.3381,12.936
219,1517,1.3506,12.89
219,1518,1.204,13.024
220,1522,2.0059,7.9753
220,1523,1.7365,7.8345
220,1524,1.6577,7.9332
220,1525,1.1408,7.9205
221,1527,1.3014,12.875
221,1528,1.1943,12.832
221,1529,1.2517,12.946
221,1530,1.2987,12.845
222,1527,2.0484,14.433
222,1528,1.9718,14.511
222,1529,2.0627,14.463
223,1529,1.7531,10.919
223,1530,1.7417,10.888
223,1531,1.7514,11.115
223,1532,1.7429,10.914
224,1531,2.0425,14.499
224,1532,2.0297,14.399
225,1534,1.7152,11.03
225,1535,1.7235,10.901
225,1536,1.7627,10.864
225,1537,1.7549,10.987
225,1538,1.7127,10.955
225,1539,1.7871,11.054
225,1540,1.7575,10.937
226,1535,0.93004,8.6048
226,1536,0.86486,8.6812
226,1537,0.98461,8.9344
226,1538,0.93619,8.8553
226,1539,0.80243,9.1233
226,1540,0.87688,8.9101
226,1541,0.86105,8.9999
226,1542,0.84346,9.1607
227,1538,1.2898,12.841
227,1539,1.2598,13.025
227,1540,1.3051,12.946
227,1541,1.3639,12.89
227,1542,1.2745,12.813
227,1543,1.2547,12.785
227,1544,1.2502,12.899
228,1549,1.9424,14.535
228,1550,2.0621,14.465
229,1555,1.637,4.3851
229,1556,1.5935,4.0628
229,1557,1.3919,3.9112
229,1558,1.3039,3.7252
229,1559,1.1194,3.7746
230,1579,1.1397,12.822
230,1580,1.2875,12.788
231,1598,1.2512,12.93
231,1599,1.3406,12.787
231,1600,1.3611,12.967
231,1601,1.3051,12.873
231,1602,1.2026,12.753
232,1580,1.0258,3.766
232,1581,1.1721,3.7581
232,1582,1.0779,3.7488
232,1583,1.157,3.9336
232,1584,1.3039,3.8509
233,1584,1.6575,6.6045
233,1585,1.5931,6.7066
233,1586,1.6302,6.6095
234,1595,2.0366,14.503
234,1596,1.9695,14.422
235,1602,1.9227,1.7011
235,1603,1.774,1.4284
236,1607,1.1421,12.826
236,1608,1.1983,12.879
236,1609,1.3303,12.864
236,1610,1.1238,12.828
236,1611,1.2833,12.74
236,1612,1.2192,12.803
237,1614,1.2348,12.84
237,1615,1.2015,12.796
237,1616,1.3341,12.852
238,1624,1.2959,12.758
238,1625,1.2198,12.848
239,1633,1.5689,6.7788
239,1634,1.6757,6.7593
239,1635,1.5338,6.7469
240,1627,1.312,12.886
240,1628,1.2016,12.835
240,1629,1.314,12.9
240,1630,1.2254,12.882
240,1631,1.2916,12.966
240,1632,1.2194,12.774
241,1633,1.2172,1.495
241,1634,1.2006,1.2772
241,1635,1.3627,1.2279
241,1636,1.3256,1.3626
241,1637,1.0044,1.4731
242,1635,0.94118,10.943
242,1636,0.93219,10.977
242,1637,0.89432,11.199
243,1668,1.6671,2.9761
243,1669,1.5489,3.1046
243,1670,1.6572,2.951
243,1671,1.7284,3.0495
244,1643,1.3912,1.8309
244,1644,1.2185,1.5215
244,1645,1.0996,1.6553
244,1646,1.1774,1.3904
244,1647,1.2899,1.4401
245,1648,1.2371,12.941
245,1649,1.297,12.827
246,1649,1.5264,1.669
246,1650,1.758,1.4655
246,1651,1.6136,1.4453
246,1652,1.8186,1.3779
246,1653,1.7026,1.2909
247,1655,0.89915,1.1429
247,1656,0.80307,1.0185
248,1655,1.7346,2.0163
248,1656,1.8952,2.0655
248,1657,1.8249,2.1713
249,1656,1.2305,7.3569
249,1657,1.0475,6.7225
249,1658,1.2423,7.3087
250,1658,1.1655,1.3701
250,1659,1.2855,1.3306
250,1660,1.5799,1.479
250,1661,1.5914,1.7609
250,1662,1.8248,1.6994
251,1664,1.3539,1.5785
251,1665,1.6567,1.4494
252,1664,1.3238,13.004
252,1665,1.2735,12.802
253,1672,1.0827,3.2533
253,1673,1.7035,3.0107
254,1677,1.0667,4.7152
254,1678,1.0255,4.8989
254,1679,1.1204,4.8362
255,1678,0.85347,6.9557
255,1679,0.84514,6.8041
256,1684,1.3325,13.3
256,1685,1.1962,12.876
257,1684,2.0058,8.6505
257,1685,1.9648,8.7435
257,1686,2.0015,8.606
257,1687,1.9809,8.7188
258,1685,1.7418,1.7257
258,1686,1.9029,1.2877
258,1687,1.4848,1.4909
258,1688,1.4889,1.3583
258,1689,1.8822,1.4476
259,1688,1.1751,4.6418
259,1689,1.1232,4.787
259,1690,1.5032,4.917
260,1689,1.9943,8.6063
260,1690,1.9967,8.6276
260,1691,1.544,8.3607
260,1692,1.6907,8.5778
260,1693,1.2755,8.3616
261,1695,1.4491,3.8998
261,1696,1.4729,3.9193
261,1697,1.2528,4.0437
261,1698,1.4908,3.964
261,1699,1.5765,4.1001
262,1695,1.9302,8.6725
262,1696,1.9487,8.7233
262,1697,1.6834,8.6815
263,1696,1.1433,5.2826
263,1697,1.1901,5.3434
263,1698,1.3156,5.3141
263,1699,1.8516,5.0055
263,1700,1.9659,5.015
263,1701,1.3536,4.9082
264,1696,1.867,1.2501
264,1697,1.9503,1.4951
264,1698,1.8176,1.3208
265,1700,0.92904,7.9324
265,1701,1.3151,7.8323
265,1702,1.5438,7.8461
266,1702,0.80952,2.3398
266,1703,0.89835,2.3654
266,1704,1.0707,2.1391
267,1707,1.8544,1.3249
267,1708,1.8462,1.3008
267,1709,1.7086,1.2806
267,1710,1.8354,1.314
267,1711,1.9034,1.3203
267,1712,1.7741,1.2284
267,1713,1.8869,1.3568
268,1712,1.9906,8.6368
268,1713,1.9665,8.6535
268,1714,2.0321,8.7126
268,1715,1.9486,8.6345
268,1716,1.8587,8.664
268,1717,2.0327,8.5769
268,1718,1.9347,8.7119
269,1715,1.9488,1.3101
269,1716,1.834,1.4075
270,1716,1.3709,5.7842
270,1717,1.3499,5.8707
270,1718,1.3764,5.6323
270,1719,1.4041,5.6776
271,1723,1.3556,5.6478
271,1724,1.3331,5.8555
272,1732,1.9912,8.6175
272,1733,1.8863,8.6791
273,1735,2.061,8.7017
273,1736,1.8902,8.6849
273,1737,1.9911,8.6827
273,1738,1.8606,8.6695
273,1739,1.956,8.7233
273,1740,1.9164,8.5869
273,1741,1.9539,8.6058
273,1742,1.9275,8.6594
273,1743,1.9633,8.5446
273,1744,1.9519,8.694
273,1745,2.0119,8.6405
273,1746,2.0102,8.7084
273,1747,2.0504,8.5896
274,1738,1.3548,13.576
274,1739,1.3189,13.423
275,1742,1.3865,5.766
275,1743,1.3041,5.9699
275,1744,1.391,6.0936
275,1745,1.4201,5.893
276,1745,1.7116,1.3381
276,1746,1.8272,1.3079
277,1760,1.3937,5.9117
277,1761,1.4432,5.744
278,1783,0.89109,4.8798
278,1784,0.84034,5.097
279,1786,0.845,5.499
279,1787,0.84076,5.6743
279,1788,1.266,5.6767
279,1789,1.3278,5.8893
279,1790,1.1654,6.1226
279,1791,1.3767,5.885
279,1792,1.4266,5.7957
279,1793,1.3836,5.8833
279,1794,1.4779,5.8556
279,1795,1.5244,5.6916
279,1796,1.8498,5.7469
279,1797,1.844,5.6943
279,1798,1.4005,5.7526
279,1799,1.3927,5.7661
279,1800,1.3079,5.9217
279,1801,1.4334,5.8472
279,1802,1.4568,5.8838
279,1803,1.3404,5.8977
279,1804,1.2703,5.8944
279,1805,1.3606,5.803
279,1806,1.2794,5.9394
279,1807,1.2512,5.7797
279,1808,1.2377,5.7472
279,1809,1.4125,5.7474
279,1810,1.3614,5.6907
279,1811,1.3831,5.6612
279,1812,1.3437,5.6264
279,1813,1.3401,5.7485
279,1814,1.2482,5.943
