traj_idx,frame,x,y
66,698,1.7156275,4.7059298
66,699,1.4160519,5.1829513
67,712,1.4122513,5.2025361
67,713,1.412796,5.111749
67,714,1.3387149,5.2600453
67,715,1.4105143,5.1581337
67,716,1.4627351,5.1215438
68,713,1.2726376,4.0352816
68,714,1.3450989,4.0147457
68,715,1.2757791,4.0874953
68,716,1.2401102,4.0129841
68,717,1.3272199,3.9379629
69,721,1.4146705,5.0944205
69,722,1.3773783,5.1972151
70,723,1.234574,4.0750412
70,724,1.2303111,4.2019666
70,725,1.2735181,3.9695689
70,726,1.1886283,3.9959485
71,724,1.4587172,5.1988125
71,725,1.376957,5.1098923
72,738,1.31537,4.0297089
72,739,1.3676729,3.9336617
73,741,1.2386195,3.9476955
73,742,1.3485609,3.8923091
73,743,0.84025195,3.5471169
74,746,1.1380614,3.9322621
74,747,1.2578894,3.9611852
75,749,1.2190058,10.27165
75,750,1.1222448,10.303471
75,751,1.1002127,10.236265
76,758,1.3742857,5.1674054
76,759,1.4007777,5.194803
76,760,1.3564957,5.1474694
76,761,1.4121459,5.2243272
76,762,1.420004,5.0831187
77,765,2.0441445,11.865258
77,766,1.8254949,12.008478
78,772,1.9904443,11.951386
78,773,1.9343823,11.920851
78,774,1.9262467,11.531486
79,773,1.3806609,5.1157678
79,774,1.3404679,5.1005341
79,775,1.3931818,5.2282285
79,776,1.4216166,5.0907251
79,777,1.4099861,5.2577075
79,778,1.4509487,5.1834394
79,779,1.4213974,5.2406082
80,790,1.4248898,5.2034006
80,791,1.209237,5.1506992
80,792,1.4055671,5.2153386
81,794,1.4016585,5.1491759
81,795,1.4538098,5.2748707
82,805,1.2961767,3.8935939
82,806,1.1893651,3.8934678
83,831,1.4532019,2.2277438
83,832,1.1922913,2.3960379
84,865,1.7914628,9.2507931
84,866,1.8213265,9.4557784
85,868,1.6536336,9.2276268
85,869,1.4267849,8.9174838
85,870,1.3938921,9.2791951
85,871,1.3653021,9.3358337
85,872,1.3263217,9.329428
85,873,1.4934424,9.444777
86,880,1.3074829,13.304935
86,881,0.80789643,13.689362
87,889,0.86540141,14.126396
87,890,1.2338403,14.177804
87,891,0.90514138,14.062569
87,892,1.2188455,13.549202
87,893,1.6900869,13.896664
87,894,1.7751552,13.47308
87,895,1.5417839,13.599005
87,896,1.8606161,13.815132
88,907,2.0761609,13.618
88,908,1.7163747,13.260594
88,909,1.6634931,13.119685
89,952,1.5114735,3.9135207
89,953,1.654085,3.9118138
89,954,1.5376536,3.8897923
89,955,1.6182572,3.983837
90,953,0.8439709,13.311023
90,954,0.82567385,13.224498
90,955,0.81556336,13.227732
90,956,0.80504676,13.129007
90,957,0.82398846,13.245468
91,964,1.8864688,13.707433
91,965,1.7481509,13.63148
92,974,0.92294762,7.6190822
92,975,1.3433988,7.5292796
92,976,1.2996193,7.5933318
92,977,1.3147853,7.9037654
92,978,1.110897,8.0836656
93,984,0.95056952,8.0629143
93,985,1.2314404,8.3767626
94,987,0.91537248,13.162824
94,988,0.80943201,13.245984
94,989,0.86906902,13.216375
95,991,1.9250286,13.627987
95,992,1.828779,13.652715
95,993,1.805786,13.578199
96,1011,1.8286788,13.587174
96,1012,1.8980737,13.651011
96,1013,1.9838059,13.594272
97,1018,0.93690539,11.425781
97,1019,1.1327304,11.453324
98,1019,1.0924726,8.3317156
98,1020,1.1856221,8.547808
99,1022,1.1627696,3.1031517
99,1023,1.1788489,3.0052546
100,1022,1.1372868,10.86222
100,1023,1.0955657,10.961697
100,1024,1.1576414,10.679189
100,1025,0.81726003,10.653329
101,1022,1.794771,13.094388
101,1023,1.8492766,12.963882
102,1024,1.8975381,13.648242
102,1025,1.6041633,13.152977
102,1026,1.619192,13.101134
102,1027,1.7445876,13.276957
102,1028,1.9951994,13.354238
102,1029,1.8352148,13.348922
102,1030,1.8550906,13.456942
102,1031,1.9610946,13.442891
102,1032,1.8703393,13.600942
102,1033,1.7443407,13.607454
103,1029,0.8045659,13.41893
103,1030,0.8433367,13.337777
104,1032,0.81122892,13.380144
104,1033,0.86696228,13.318915
104,1034,0.87329674,13.254604
104,1035,1.0984588,13.23397
105,1040,1.982349,11.714494
105,1041,2.0303871,11.836131
106,1046,1.5870599,6.6771534
106,1047,1.4209296,6.9677233
107,1052,0.84632017,13.47175
107,1053,0.93347699,13.32376
107,1054,0.89270918,13.574377
107,1055,1.0855961,13.607386
107,1056,0.83163352,13.668739
107,1057,0.86790122,13.801958
108,1057,1.9522504,14.517335
108,1058,2.0521129,14.541606
109,1062,2.0509173,5.7331607
109,1063,1.970939,5.3881508
110,1069,1.9622373,14.546849
110,1070,2.0736012,14.541921
111,1072,0.87905738,13.376721
111,1073,0.87423134,13.384866
111,1074,0.84760271,13.216802
111,1075,0.85368317,13.483298
111,1076,0.92332192,13.3388
111,1077,0.89650028,13.227515
112,1086,1.8516397,4.0753012
112,1087,1.8742714,3.9718687
113,1092,1.3431699,2.6562792
113,1093,1.4429111,2.5087933
114,1096,0.80320997,13.381608
114,1097,0.83563862,13.458897
114,1098,0.84357476,13.41536
114,1099,0.89997534,13.379535
114,1100,0.8147702,13.351167
114,1101,1.4275575,13.859099
114,1102,1.6602401,13.687566
115,1102,0.80022177,13.336575
115,1103,0.82589839,13.549162
115,1104,0.84515015,13.496253
116,1106,0.8788726,13.352386
116,1107,0.92447623,13.26648
117,1109,0.83356813,13.432781
117,1110,0.87087999,13.33974
118,1112,0.96633265,13.454909
118,1113,0.84361392,13.406954
119,1115,1.2005225,2.9725115
119,1116,1.2472821,2.9632793
119,1117,1.1922724,2.7738872
119,1118,1.2049476,3.0068049
120,1116,0.88080079,13.362389
120,1117,0.90741828,13.26293
120,1118,0.8897084,13.417212
120,1119,0.87445741,13.490112
120,1120,0.83809901,13.426661
120,1121,0.86483583,13.523323
120,1122,0.95362378,13.451789
120,1123,0.98772484,13.549424
121,1119,2.0723896,3.2296683
121,1120,2.0628864,3.2158902
121,1121,2.0240008,3.5805822
122,1128,0.80995714,13.469067
122,1129,0.85218058,13.425486
122,1130,0.84803941,13.4973
122,1131,0.8471694,13.39862
122,1132,0.86972755,13.617097
122,1133,0.80263837,13.449069
123,1130,1.2865134,6.7527933
123,1131,1.7789853,6.3905236
124,1154,0.88662837,1.8717764
124,1155,0.82706093,1.9584086
125,1166,0.98298491,2.0445012
125,1167,1.020397,1.9871642
125,1168,1.167988,1.9905979
126,1172,1.0904869,1.2204298
126,1173,0.99295304,1.2020805
126,1174,1.0673002,1.2366856
127,1178,2.0386694,3.0198167
127,1179,2.0738593,2.9603462
127,1180,2.0430152,2.8066178
127,1181,2.0688086,2.9408714
128,1194,2.0632037,2.9016834
128,1195,1.9935082,2.7494125
129,1209,0.97100084,12.30877
129,1210,0.85897191,12.18816
130,1248,1.1228248,2.2555938
130,1249,1.0896614,2.2076
130,1250,1.0920483,2.2922092
130,1251,1.1340114,2.164595
130,1252,1.4260359,2.0954349
131,1258,1.964327,10.005772
131,1259,1.9252705,9.7440168
132,1286,1.3900459,4.3361886
132,1287,1.4930985,4.0609403
132,1288,1.643773,4.0873922
133,1287,1.7246298,13.207055
133,1288,1.5945324,13.196869
133,1289,1.54536,13.170957
133,1290,1.711363,13.259194
134,1302,1.5283996,13.132128
134,1303,1.6401241,13.224915
135,1303,1.9731673,14.458621
135,1304,2.0777117,14.468879
135,1305,2.0478309,14.531742
136,1307,1.9864837,14.639705
136,1308,2.0546258,14.507358
137,1313,1.3568793,11.284155
137,1314,1.3926577,11.109583
137,1315,1.6871719,11.096554
137,1316,1.7659653,11.19848
138,1313,1.6554667,13.136519
138,1314,1.7181699,13.072224
139,1326,1.724874,13.216373
139,1327,1.5777693,13.214363
140,1349,1.3928658,13.016994
140,1350,1.7124917,13.139323
141,1354,1.8196145,5.4003122
141,1355,1.8976669,5.2893794
142,1363,1.1107516,11.072479
142,1364,1.0122991,10.820432
142,1365,0.99907139,10.779183
142,1366,1.1593199,10.799196
143,1382,1.8722226,5.5480953
143,1383,1.8096316,5.490344
143,1384,1.9939798,5.4062644
144,1386,1.0227679,13.640767
144,1387,0.91051256,13.602881
145,1398,1.7025201,14.145464
145,1399,1.7800696,14.038251
146,1401,1.7122467,14.145649
146,1402,2.0194841,14.516874
146,1403,1.9091819,14.670674
146,1404,1.8661665,14.71845
147,1420,1.3621612,13.01412
147,1421,1.5702072,13.157411
147,1422,1.4652523,12.996244
148,1421,1.124867,6.5645103
148,1422,1.136705,6.4438373
148,1423,1.2082041,6.4665877
148,1424,1.3315679,6.3887766
149,1423,0.85994844,10.60705
149,1424,0.97910862,10.606055
150,1439,1.2582174,12.909249
150,1440,1.3786198,12.961188
151,1461,1.4970919,12.011928
151,1462,1.7853672,11.671962
152,1470,1.5630229,13.25399
152,1471,1.6274806,13.246936
152,1472,1.307667,12.944543
152,1473,1.4379666,12.993223
152,1474,1.2863053,12.888733
152,1475,1.3270355,12.935384
152,1476,1.5546564,13.206403
152,1477,1.4349619,12.988973
152,1478,1.3131434,12.838755
152,1479,1.3131052,12.931761
153,1481,1.6009599,13.108267
153,1482,1.5357822,13.013316
153,1483,1.3436801,12.865131
153,1484,1.341282,12.981725
154,1491,0.93441295,10.710342
154,1492,0.94093128,10.649797
154,1493,1.0809085,10.616107
154,1494,0.89090045,10.586763
154,1495,0.99646845,10.726613
155,1494,1.5822411,13.028616
155,1495,1.5603881,13.336805
155,1496,1.4667775,13.063704
156,1508,1.3332058,12.978754
156,1509,1.2631142,12.898125
157,1511,1.3945398,12.892506
157,1512,1.3314448,12.946256
157,1513,1.2294572,12.867754
158,1515,1.23644,12.916638
158,1516,1.3380533,12.936206
158,1517,1.3506449,12.889579
158,1518,1.2039622,13.024367
159,1522,2.0059346,7.9753214
159,1523,1.7365268,7.834451
159,1524,1.6577365,7.9331572
159,1525,1.1408391,7.9204565
160,1527,2.0483502,14.432627
160,1528,1.9718434,14.510745
160,1529,2.0627139,14.463051
161,1529,1.753142,10.91925
161,1530,1.7417457,10.888003
161,1531,1.7514357,11.114698
161,1532,1.7429335,10.913762
162,1531,2.042516,14.498702
162,1532,2.0296846,14.398743
163,1534,1.7152317,11.030032
163,1535,1.723451,10.900685
163,1536,1.7626585,10.863949
163,1537,1.7548754,10.986663
163,1538,1.7126958,10.954634
163,1539,1.7870809,11.053804
163,1540,1.7575302,10.936749
163,1541,1.710052,10.96742
163,1542,1.7746438,11.021785
164,1534,1.9784266,14.477266
164,1535,1.9577693,14.512374
164,1536,2.0704633,14.542467
164,1537,2.0478253,14.459863
164,1538,1.9705408,14.523498
164,1539,2.0767509,14.565939
165,1535,0.9300409,8.6047637
165,1536,0.86486263,8.6811914
165,1537,0.98461022,8.9344329
165,1538,0.9361929,8.8553079
165,1539,0.80242758,9.1232697
165,1540,0.87687858,8.9101099
165,1541,0.8610513,8.9999185
165,1542,0.84346205,9.1606917
166,1538,1.2898069,12.841251
166,1539,1.2598266,13.025004
166,1540,1.3050592,12.945677
166,1541,1.3639388,12.890318
166,1542,1.2745268,12.813107
166,1543,1.2547091,12.785225
166,1544,1.2502283,12.898833
167,1549,1.942406,14.535267
167,1550,2.0620727,14.464651
168,1551,1.1489721,12.863078
168,1552,1.2461363,12.866989
168,1553,1.3213057,12.83455
169,1555,1.6369612,4.3851163
169,1556,1.5935492,4.0628353
169,1557,1.3919058,3.9112373
169,1558,1.3038874,3.7252477
169,1559,1.1194456,3.7746179
170,1580,1.025847,3.7660146
170,1581,1.1721171,3.7581119
170,1582,1.0778985,3.7487519
170,1583,1.1569567,3.9336347
170,1584,1.303912,3.8508865
171,1584,1.6575059,6.6045183
171,1585,1.5930932,6.7066457
171,1586,1.6302371,6.6095232
172,1595,2.0366168,14.502576
172,1596,1.9695061,14.421783
173,1602,1.9227011,1.7010592
173,1603,1.7740269,1.4283534
174,1607,1.1420904,12.826089
174,1608,1.1983082,12.879254
174,1609,1.3302696,12.86437
174,1610,1.1237592,12.828331
174,1611,1.2833491,12.739905
174,1612,1.2191624,12.803451
175,1614,1.2348463,12.840471
175,1615,1.2015453,12.795547
175,1616,1.3341051,12.852036
176,1624,1.2959174,12.757971
176,1625,1.2197615,12.84839
177,1627,1.3120043,12.88573
177,1628,1.2016363,12.834547
177,1629,1.3139643,12.900103
177,1630,1.2254416,12.881533
177,1631,1.291574,12.966324
177,1632,1.2193612,12.774381
178,1633,1.2171632,1.4950398
178,1634,1.200602,1.2771865
178,1635,1.3627302,1.2279323
178,1636,1.3255637,1.3626173
178,1637,1.0044008,1.4731418
179,1635,0.94118318,10.94284
179,1636,0.93219382,10.977127
179,1637,0.89432065,11.198973
180,1643,1.3911953,1.8308758
180,1644,1.2185036,1.5215461
180,1645,1.0995755,1.6553455
180,1646,1.1774016,1.3904072
180,1647,1.2898522,1.4400862
181,1648,1.2371144,12.940588
181,1649,1.2969958,12.826651
182,1651,1.2955094,12.853723
182,1652,1.2143163,12.805894
183,1655,0.8991491,1.1428786
183,1656,0.80306893,1.0185369
184,1655,1.7345686,2.0163207
184,1656,1.8952344,2.0654882
184,1657,1.82493,2.1712587
185,1656,1.2305148,7.3569291
185,1657,1.0475312,6.7225184
185,1658,1.2423023,7.3087068
186,1658,1.165468,1.3700871
186,1659,1.2854835,1.3306448
186,1660,1.5798772,1.4789704
186,1661,1.5914288,1.7609131
186,1662,1.8247652,1.6993757
187,1664,1.3538955,1.5784712
187,1665,1.6566901,1.4494037
188,1664,1.3237909,13.004199
188,1665,1.2735157,12.801788
189,1677,1.0666903,4.7151689
189,1678,1.0255467,4.8988621
189,1679,1.1204143,4.8362161
190,1678,0.85346595,6.9557332
190,1679,0.84513629,6.804089
191,1684,1.3325291,13.299721
191,1685,1.1962132,12.876364
192,1684,2.0057997,8.6505461
192,1685,1.9648262,8.7434987
192,1686,2.001533,8.6060297
192,1687,1.9809408,8.7188054
193,1685,1.7417567,1.7256653
193,1686,1.9029061,1.287669
193,1687,1.4848018,1.4908864
193,1688,1.4888505,1.3583057
193,1689,1.8821588,1.4476107
194,1688,1.175142,4.6418063
194,1689,1.1232333,4.7870286
194,1690,1.5032218,4.9169858
195,1689,1.9942564,8.606325
195,1690,1.9967111,8.6275804
195,1691,1.5440351,8.360668
195,1692,1.6907107,8.5777664
195,1693,1.275502,8.361596
196,1695,1.4490557,3.8997874
196,1696,1.4729146,3.9193459
196,1697,1.2528132,4.0437316
196,1698,1.4908088,3.9639964
196,1699,1.5764845,4.1001211
197,1695,1.9301914,8.6724611
197,1696,1.9487117,8.7233446
197,1697,1.6834392,8.6815477
198,1696,1.1433216,5.2826398
198,1697,1.1901113,5.3434368
198,1698,1.3155841,5.314108
198,1699,1.8515792,5.00546
198,1700,1.9658642,5.015018
198,1701,1.3535794,4.9081904
199,1700,0.92903589,7.9324295
199,1701,1.3151258,7.8323212
199,1702,1.54381,7.8461231
200,1702,0.80951739,2.3397849
200,1703,0.89835025,2.3653526
200,1704,1.070654,2.1390524
201,1707,1.8544224,1.3249096
201,1708,1.846171,1.3007525
201,1709,1.7085986,1.2806255
201,1710,1.835438,1.3140099
201,1711,1.9033821,1.3203284
201,1712,1.7741235,1.2283854
201,1713,1.8869275,1.356755
202,1716,1.3708592,5.7842366
202,1717,1.3499118,5.8706556
202,1718,1.3763723,5.6323228
202,1719,1.404077,5.6776341
203,1719,1.3034624,13.53304
203,1720,1.3292902,13.541467
203,1721,1.2978262,13.625678
203,1722,1.2767867,13.532616
203,1723,1.2463549,13.651634
204,1723,1.3556437,5.6477572
204,1724,1.3331387,5.8555229
205,1732,1.9911854,8.6174898
205,1733,1.886322,8.679115
206,1735,2.060993,8.7016852
206,1736,1.8901808,8.6849379
206,1737,1.9911142,8.6826749
206,1738,1.8606355,8.6695358
206,1739,1.9560438,8.7232875
206,1740,1.916366,8.5868854
206,1741,1.9539139,8.6057804
206,1742,1.9275096,8.6593682
206,1743,1.9633498,8.5445834
206,1744,1.9519333,8.693971
206,1745,2.0119243,8.6404748
206,1746,2.0101978,8.7084249
206,1747,2.050413,8.5896211
207,1738,1.3548146,13.575592
207,1739,1.3188552,13.423105
208,1745,1.7115719,1.3381262
208,1746,1.8271951,1.3079461
209,1783,0.89109212,4.8797588
209,1784,0.84034291,5.0969813
210,1875,1.6926799,5.6791705
210,1876,1.7873029,5.7455779
210,1877,1.7498629,5.8832859
211,1879,1.3045997,5.7726779
211,1880,1.3838199,5.9067907
212,1885,2.0135924,1.8341991
212,1886,1.8323495,1.3046819
213,1905,1.8678755,1.2790372
213,1906,1.8817977,1.3700158
213,1907,1.8391323,1.361444
213,1908,1.9099205,1.4889729
213,1909,1.7443211,1.4282049
214,1926,1.0824373,8.6891043
214,1927,0.87994259,8.7641077
215,1951,1.484605,7.3292447
215,1952,1.6367217,7.1239376
215,1953,1.5395919,7.1297191
215,1954,1.6487309,6.7806587
216,1968,1.6442797,1.5535084
216,1969,1.5694635,1.5047956
216,1970,1.7118149,1.6232722
216,1971,1.8878834,1.4638067
216,1972,1.6396454,1.4562661
217,1974,1.6881966,1.5105971
217,1975,1.6038964,1.5559986
218,1982,1.017429,8.0063572
218,1983,1.0321293,7.977743
218,1984,1.1022154,8.0814627
219,2002,1.2484518,3.9931149
219,2003,1.0915601,3.7396466
219,2004,1.1376067,3.8340937
220,2020,1.7352822,1.2770394
220,2021,1.6613143,1.4386608
220,2022,1.5856526,1.5245588
220,2023,1.7316137,1.3753809
220,2024,1.6443098,1.5860333
220,2025,1.5881648,1.5840832
220,2026,1.6013222,1.5873071
220,2027,1.6240229,1.4581858
220,2028,1.6477864,1.3892506
220,2029,1.6959245,1.471834
220,2030,1.6877976,1.5277198
220,2031,1.807442,1.3707654
220,2032,1.5889737,1.5984994
220,2033,1.7714078,1.3516213
221,2031,1.1102982,4.9489216
221,2032,1.432408,4.8596109
222,2035,1.6577764,1.5107497
222,2036,1.5041397,1.4865728
222,2037,1.5829826,1.5779875
222,2038,1.5273603,1.6025148
222,2039,1.6495511,1.5343938
223,2042,0.91051219,12.829392
223,2043,0.99112763,12.742065
224,2057,1.7620569,1.2933304
224,2058,1.8165129,1.3034584
224,2059,1.7013634,1.4562715
224,2060,1.6584712,1.4901805
225,2063,1.6287967,1.607362
225,2064,1.6732103,1.5316879
225,2065,1.5543052,1.5713877
225,2066,1.6004426,1.5322501
226,2068,1.6081188,1.4973715
226,2069,1.5875239,1.5825606
227,2071,2.0334635,6.7736479
227,2072,1.8931253,6.8924056
228,2090,1.5166752,7.3434495
228,2091,1.6384929,7.2921683
229,2103,1.0888869,7.1375895
229,2104,1.1614004,7.4404592
229,2105,0.85903986,7.6738964
230,2105,1.7639439,11.807037
230,2106,1.3904095,11.913482
230,2107,1.7453468,12.228342
230,2108,1.9580433,12.090227
231,2108,1.3740585,5.4319883
231,2109,1.4384274,5.9913812
232,2113,1.5596014,9.0129205
232,2114,1.5340174,8.9998256
232,2115,1.8498974,9.106787
232,2116,1.9167328,9.1495446
233,2134,1.6419064,2.134615
233,2135,1.6010707,2.2493961
234,2139,1.6440296,2.1401802
234,2140,1.5957187,2.0630151
235,2211,1.1763527,3.4855071
235,2212,1.0003343,3.2352856
236,2225,0.95146612,12.908816
236,2226,0.99924729,12.870505
236,2227,1.1463282,12.853466
236,2228,1.1886607,12.875666
237,2237,1.7452862,1.3235159
237,2238,1.8639927,1.3284916
238,2251,0.94190137,5.2742671
238,2252,1.0636882,5.2856004
238,2253,1.0519856,5.1778476
239,2291,1.4967289,2.8304787
239,2292,1.4244467,2.5122553
240,2297,1.3901085,2.7103828
240,2298,1.5301105,2.6000728
241,2339,1.3594432,7.1602241
241,2340,1.1774659,7.2684265
241,2341,0.8306939,7.3116508
241,2342,0.93889118,7.6165596
242,2346,1.7664053,14.193905
242,2347,1.8275738,14.262289
242,2348,1.5083425,13.930544
242,2349,1.543839,14.02428
242,2350,1.7236232,14.241022
243,2407,1.3767513,2.9571154
243,2408,1.2914729,2.9020882
243,2409,1.0584527,2.4358911
243,2410,1.2330038,1.9862902
244,2408,1.9613341,4.3393954
244,2409,1.9551464,4.4596412
244,2410,1.9281844,4.3738218
245,2415,1.5897295,5.7803413
245,2416,1.7404405,5.8157096
245,2417,1.6412018,5.8475598
246,2421,1.8103998,5.9453736
246,2422,1.2444892,6.0781883
247,2474,2.0188853,2.5787414
247,2475,1.9495411,2.7171571
248,2516,0.85116604,2.0808591
248,2517,0.97450084,2.143915
249,2531,2.0615512,8.5637406
249,2532,1.8238508,8.3176909
249,2533,1.9284855,8.3415457
249,2534,1.8794887,8.3254428
250,2533,2.0300115,10.550558
250,2534,1.9903044,10.440609
251,2538,2.0229512,8.464482
251,2539,2.0200264,8.5641037
251,2540,1.9597151,8.7066128
251,2541,1.7671103,8.7651598
252,2550,2.0098206,10.478198
252,2551,2.0491018,10.415272
252,2552,1.9864873,10.546606
253,2575,0.81967672,2.1563336
253,2576,0.87846003,2.029698
254,2648,1.0224697,5.6961112
254,2649,1.4337072,6.1117184
255,2651,1.4106813,6.0690673
255,2652,1.7295829,5.5606229
255,2653,1.9456514,5.5073567
255,2654,1.9011378,5.3938729
255,2655,1.9236006,5.5118657
256,2661,1.6346093,11.377779
256,2662,1.7106648,11.347956
256,2663,1.4729285,11.018485
257,2712,1.196472,13.070908
257,2713,1.112734,13.136992
258,2739,2.0235861,14.279323
258,2740,2.0510367,14.372333
259,2754,0.90974228,10.464743
259,2755,1.4735882,10.982229
259,2756,1.6360447,11.092392
259,2757,2.0434253,11.569346
260,2768,1.7762288,6.4949971
