traj_idx,frame,x,y,z
0,0,0.0,0.0,0.0
0,1,-1.0346544521219345,-2.281985408708463,0.0
0,2,-2.8937667018298385,-0.857687929112111,0.0
0,3,-1.2573336013136018,-2.388837621990462,0.0
0,4,-1.9133091169898655,-0.8386588071300517,0.0
0,5,-2.702636452240638,0.5928898424393282,0.0
0,6,-1.1898916732129918,-2.148010430801354,0.0
0,7,-1.9342403909816341,-0.6679731601395599,0.0
0,8,-0.5551881522460684,-0.4153689914960551,0.0
0,9,-1.3718480417924654,-0.7878019765561309,0.0
0,10,0.09963133323205359,-0.9131014749682035,0.0
0,11,-1.0110723710129035,-1.1257120439234245,0.0
0,12,-0.4205708614642338,1.8702793302214227,0.0
0,13,0.12263258751728517,0.08786313680925029,0.0
0,14,-2.8840512553579503,-0.0344810118934894,0.0
0,15,-1.2766482791511866,-0.40500303994604836,0.0
1,0,0.0,0.0,0.0
1,1,-0.25781312744046003,-2.866565195803428,0.0
1,2,0.4111032102842369,-1.3574182704577096,0.0
1,3,-2.1646294859821134,-2.489058562192704,0.0
1,4,1.1120231590353677,-0.2905345528118308,0.0
1,5,-0.2696220441041375,-3.2475712500724567,0.0
1,6,1.2477055029288278,-3.323917069716323,0.0
1,7,1.664117242256956,0.03166517695960214,0.0
1,8,1.5923540157146308,-2.144552299963544,0.0
1,9,0.19550482382229795,-1.6366974408976924,0.0
1,10,-1.163446757867976,-3.0523948570021315,0.0
1,11,-1.1138596539864771,-1.2981432850098575,0.0
1,12,0.2925836600579148,-1.9245444198157038,0.0
1,13,2.392924091205275,-2.1476223936858845,0.0
1,14,0.33282403199420396,-2.9475373307303694,0.0
1,15,-0.4463658139447173,-2.0930837032058096,0.0
2,0,0.0,0.0,0.0
2,1,0.7982380898808851,-1.479877376432623,0.0
2,2,1.7728833080833635,-0.6630446045800049,0.0
2,3,0.3316649429138123,-1.9428747194126994,0.0
2,4,1.2752276608312179,-1.316633476831484,0.0
2,5,-0.3078982127558958,-2.1834783185461997,0.0
2,6,1.591386740335793,-1.889530376371722,0.0
2,7,1.9291746781184111,-0.637942478770583,0.0
2,8,1.4032434603034312,-0.9867161965714191,0.0
2,9,0.868125716246333,-1.083064107151393,0.0
2,10,2.385068634477291,0.4110359504272916,0.0
2,11,1.51285769785579,0.1169498896324388,0.0
2,12,1.6010703170143843,1.434133457863056,0.0
2,13,0.5540642073651327,1.2410149492543319,0.0
2,14,0.9383532781429016,0.43925436199652435,0.0
2,15,1.2020000815872425,-0.4275313865363919,0.0
3,0,0.0,0.0,0.0
3,1,0.8944330993218879,1.404993802211447,0.0
3,2,-1.8450738484798266,1.6098678614822666,0.0
3,3,0.371783584793004,1.8478176061353737,0.0
3,4,-0.8471594356429724,-0.2717001958709424,0.0
3,5,-0.03335431058083185,-0.8673451673109664,0.0
3,6,0.10780413627618443,-0.19976827287375687,0.0
3,7,-0.8752327786114363,0.20202493229678953,0.0
3,8,0.9402973744365719,-0.9171424296573756,0.0
3,9,1.9431732232437728,-0.8744404982043519,0.0
3,10,0.1773688046952546,0.3540968215933016,0.0
3,11,-0.5469811073246573,-0.996076365798245,0.0
3,12,-0.3847182421267636,-0.8696157642715234,0.0
3,13,-0.23367706946564115,-2.454611235741922,0.0
3,14,-1.7898280054369968,-2.050065537399691,0.0
3,15,-2.03005427508402,-1.5473264049064575,0.0
4,0,0.0,0.0,0.0
4,1,-1.4757227957536605,-0.9698697719393577,0.0
4,2,-3.300189359584944,-1.819295953994133,0.0
4,3,-1.6391515816129731,-1.181904861162876,0.0
4,4,-1.5210076654640303,-1.3513048714656826,0.0
4,5,-3.330490903441602,-1.2936716668135304,0.0
4,6,-1.1826936966421964,0.26969972151024824,0.0
4,7,-0.11394352568243948,0.13198501606133622,0.0
4,8,-0.651612542682351,0.33231613571002394,0.0
4,9,0.986734034880838,-1.3829939747783557,0.0
4,10,-1.4731440676894056,1.4066816081342588,0.0
4,11,-0.2882276677869551,1.4860467012895056,0.0
