traj_idx,frame,x,y,z
0,4,53.9315213849484,6.281256753867908,0.0
0,5,54.301800426112905,3.947746851173013,0.0
0,6,55.08981182746595,4.848168499899613,0.0
0,7,56.30444079102947,4.516696380468199,0.0
0,8,55.06811979026037,3.9656734195340095,0.0
0,9,55.83902636445293,5.584029400592224,0.0
0,10,55.02825059217352,5.1481467133857,0.0
0,11,55.98347949764261,4.969138716861568,0.0
0,12,56.76744688614397,5.309115650491771,0.0
0,13,55.11628585355541,5.751550014516608,0.0
1,134,5.234448117299857,18.99437863596488,0.0
1,135,3.1029196013655063,20.08536667191933,0.0
1,136,3.78407660542224,21.08357431301636,0.0
2,5,25.79753319804206,7.13393503897674,0.0
2,6,26.116952336529792,7.068502217518483,0.0
2,7,25.03656773778405,7.203226523023114,0.0
3,17,45.21150194226226,44.71740946473701,0.0
3,18,45.0194506263527,46.008218943451375,0.0
3,19,45.09135299968445,43.97130842099768,0.0
3,20,44.91498263520565,44.95312545882233,0.0
4,129,51.02822626547821,40.14515000220708,0.0
4,130,52.42958906631282,38.94930197052312,0.0
4,131,51.18842169041688,39.24478994642536,0.0
4,132,51.12394549344978,40.09772152875088,0.0
5,151,47.03540081785155,56.63381534721863,0.0
5,152,48.36768369719127,57.298867776688894,0.0
5,153,49.70436647371128,55.99237726622295,0.0
6,163,5.838200182147361,53.9614763463763,0.0
6,164,5.944361530082589,54.92391058322243,0.0
6,165,5.274281037966156,54.42931490167559,0.0
6,166,5.381457993713429,52.920595833924914,0.0
6,167,7.407670922832422,54.370068127479406,0.0
6,168,5.810085968763019,53.76610617996378,0.0
6,169,5.418553669984979,54.75140013157032,0.0
6,170,5.4792320809659465,54.137408323009566,0.0
6,171,4.559881631340598,54.60035197231702,0.0
6,172,4.333614741050553,54.40233182026011,0.0
6,173,3.954944914590449,55.20709364199646,0.0
6,174,4.231587552184673,53.695982808026976,0.0
6,175,5.838098670315507,53.795123316738334,0.0
6,176,4.33491073130614,53.79403812592212,0.0
7,95,41.35364605272328,12.4786804554705,0.0
7,96,40.94457080936088,12.191043883570307,0.0
7,97,41.89499276572073,11.745866339206112,0.0
7,98,41.910258636190186,12.001266779432726,0.0
7,99,41.23243993865152,11.997436581339269,0.0
7,100,41.76528680302299,11.058366062789997,0.0
8,177,43.88997709011335,36.02857210371293,0.0
8,178,42.96774887721367,37.08569349242992,0.0
