traj_idx,frame,x,y
103,4783,2.1154,4.9712
103,4784,1.9787,4.8076
103,4785,1.9421,4.9477
104,4788,1.1255,2.0637
104,4789,1.2987,2.3002
104,4790,1.2305,2.1593
104,4791,1.1784,2.0839
105,4837,1.577,3.2715
105,4838,1.7902,3.3165
106,4865,2.1735,10.675
106,4866,2.0897,10.551
106,4867,2.0038,10.417
107,4912,1.7531,3.0492
107,4913,1.8801,3.111
107,4914,1.7504,3.0402
107,4915,1.904,3.2042
107,4916,1.8762,3.0905
108,58,1.3459,3.7006
108,59,1.4588,3.6349
108,60,1.3165,3.8151
109,71,1.3024,13.756
109,72,1.56,13.4
110,898,0.84588,7.1926
110,899,0.91851,7.1032
110,900,1.0901,7.2417
111,914,1.4463,8.2175
111,915,1.6221,8.3679
111,916,1.7164,8.2399
112,1253,1.95,7.4274
112,1254,1.704,7.5844
112,1255,1.6469,7.6554
112,1256,1.7098,7.636
112,1257,1.8334,7.5529
112,1258,1.7685,7.5821
112,1259,1.6372,7.6777
112,1260,1.9238,7.5137
113,1264,2.0431,7.438
113,1265,1.6674,7.6685
113,1266,2.013,7.5
114,1270,1.656,7.6717
114,1271,2.0448,7.4824
115,1274,1.6684,7.6282
115,1275,2.0014,7.555
115,1276,1.8814,7.6505
115,1277,1.6754,7.6411
115,1278,1.9883,7.5651
115,1279,1.6696,7.7332
116,1287,1.7148,7.7158
116,1288,1.9321,7.5812
116,1289,1.7111,7.6497
116,1290,1.9175,7.5827
117,1923,2.0753,4.2248
117,1924,1.8695,4.3078
118,1964,1.8961,4.2737
118,1965,1.6101,4.2023
118,1966,1.9252,4.163
119,2218,1.7675,4.1533
119,2219,1.918,4.0285
120,2277,1.934,4.2054
120,2278,1.7536,4.1063
121,2935,1.58,13.732
121,2936,1.4267,13.642
122,1,7.8672,3.1515
122,2,7.6991,3.3271
123,1,12.562,8.1583
123,2,12.367,8.2377
123,3,12.509,8.209
123,4,12.319,8.162
123,5,12.589,8.2526
124,5,13.483,12.632
124,6,13.727,12.549
124,7,13.589,12.65
124,8,13.453,12.722
124,9,13.595,12.635
125,24,13.662,12.689
125,25,13.401,12.712
125,26,13.729,12.688
126,7,9.1799,11.583
126,8,9.1045,11.858
126,9,9.1135,11.77
127,17,1.204,13.111
127,18,1.2816,12.965
127,19,1.4399,12.582
128,43,14.097,5.288
128,44,14.454,5.4152
129,49,9.8356,7.4658
129,50,9.5921,7.4309
129,51,9.8487,7.4601
130,35,7.8052,10.53
130,36,7.8362,10.886
131,38,4.7404,4.241
131,39,4.8725,3.795
132,44,8.0579,14.527
132,45,7.8942,14.494
133,46,7.6762,10.713
133,47,7.6605,11.047
134,47,3.0351,2.5192
134,48,2.9166,2.7077
134,49,3.3957,2.9609
134,50,3.5036,2.7656
134,51,3.7833,2.9363
134,52,4.0478,2.8834
135,54,3.6214,3.1097
135,55,3.3006,2.6991
136,59,10.031,15.784
136,60,10.237,15.79
136,61,10.006,15.709
136,62,10.232,15.781
137,63,7.688,10.604
137,64,7.6846,10.972
137,65,7.7645,10.835
138,69,13.262,12.788
138,70,13.677,12.684
139,80,12.72,9.0596
139,81,12.912,9.1944
139,82,12.715,9.0158
139,83,12.923,9.0933
140,82,10.184,15.686
140,83,10.087,15.731
140,84,10.325,15.81
141,83,14.198,10.576
141,84,14.058,10.423
142,86,14.228,10.557
142,87,14.064,10.617
143,123,10.16,15.777
143,124,9.9291,15.717
143,125,10.142,15.752
144,91,14.216,8.8178
144,92,14.412,8.787
145,94,13.96,10.646
145,95,14.148,10.522
146,99,7.1716,4.1086
146,100,7.2349,3.9608
146,101,7.1752,4.1333
147,100,8.8481,7.3557
147,101,8.8422,7.7112
148,107,14.039,10.459
148,108,14.183,10.241
148,109,14.192,10.129
149,109,10.285,4.6794
149,110,10.302,4.6116
149,111,10.255,4.9555
149,112,10.23,4.7986
150,115,14.249,10.167
150,116,14.189,10.198
150,117,14.107,10.491
150,118,14.063,10.615
150,119,14.237,10.136
151,117,4.1445,2.7711
151,118,4.1169,2.6589
151,119,4.1517,2.8416
152,122,14.113,10.527
152,123,14.212,10.131
152,124,13.976,10.506
152,125,14.054,10.447
153,125,11.464,15.347
153,126,11.659,15.239
153,127,11.62,15.298
153,128,11.689,15.299
153,129,11.605,15.231
153,130,11.426,15.241
153,131,11.662,15.27
153,132,11.608,15.332
153,133,11.533,15.207
153,134,11.424,15.324
153,135,11.636,15.308
154,126,4.1433,2.6693
154,127,4.1566,2.8569
154,128,4.1578,2.7083
154,129,4.2674,2.7724
155,128,13.967,10.527
155,129,14.061,10.436
155,130,14.274,10.136
156,134,1.8844,7.2295
156,135,1.7503,6.9886
157,141,11.547,15.266
157,142,11.381,15.316
157,143,11.635,15.33
158,148,4.4569,2.7915
158,149,4.2021,2.7904
159,165,8.9374,3.9455
159,166,8.985,3.6685
160,165,10.893,5.3878
160,166,10.731,5.4096
161,182,13.954,10.584
161,183,13.961,10.344
161,184,13.965,10.355
161,185,13.779,10.446
161,186,13.945,10.483
162,170,14.255,8.3791
162,171,14.476,8.3777
163,175,8.8988,4.0105
163,176,8.9894,3.7497
163,177,8.9913,3.8444
163,178,9.019,3.6995
163,179,8.9347,4.0732
163,180,8.9777,3.7676
163,181,9.0018,3.7382
163,182,9.0486,3.9805
164,177,3.1043,4.5074
164,178,2.8267,4.4438
164,179,2.9783,4.4866
165,179,4.3768,12.691
165,180,4.5969,12.361
165,181,4.4927,12.425
165,182,4.5888,12.449
165,183,4.586,12.487
165,184,4.3599,12.393
166,179,12.89,3.2976
166,180,12.688,3.348
166,181,12.517,3.3521
166,182,12.63,3.4071
167,186,4.3482,12.422
167,187,4.5714,12.431
168,187,8.1766,4.3512
168,188,8.2256,4.302
168,189,8.1541,4.7573
169,212,13.949,10.417
169,213,14.231,10.538
169,214,13.994,10.573
169,215,14.212,10.544
170,197,13.111,3.538
170,198,13.042,3.9112
171,199,3.5638,7.0482
171,200,3.7969,7.128
172,208,4.1251,4.3334
172,209,4.0941,4.5387
172,210,4.1601,4.4434
173,219,14.228,7.1331
173,220,14.131,7.3192
174,220,1.1004,13.134
174,221,1.187,13.167
174,222,1.2724,13.21
174,223,1.0492,13.133
174,224,1.2418,13.146
174,225,1.0418,13.144
175,229,14.207,10.625
175,230,13.945,10.599
176,228,1.1843,13.131
176,229,1.4638,13.124
176,230,1.2558,13.116
177,232,1.1782,13.139
177,233,1.3995,13.126
178,235,10.189,1.3035
178,236,9.9621,1.2955
179,236,5.1965,13.755
179,237,5.1036,13.737
179,238,5.3952,13.771
179,239,5.1646,13.721
179,240,5.1839,13.7
179,241,5.0335,13.827
180,241,11.48,8.6828
180,242,11.677,8.6324
180,243,11.535,8.6787
181,245,10.302,4.3005
181,246,10.101,4.4936
181,247,10.249,4.3635
182,246,1.2866,13.151
182,247,1.4242,13.275
183,249,9.2208,6.6594
183,250,9.2709,6.8921
184,254,10.783,16.891
184,255,10.732,16.668
184,256,10.853,16.697
185,259,14.214,3.8578
185,260,14.464,3.8872
185,261,14.171,3.8435
185,262,14.289,3.8193
185,263,14.395,3.872
185,264,14.192,3.8585
186,309,4.4328,6.0426
186,310,4.6643,6.065
187,297,1.1697,13.228
187,298,1.3697,13.057
188,304,14.522,10.696
188,305,14.297,10.895
188,306,14.452,10.72
189,312,3.7421,15.379
189,313,3.8947,15.535
189,314,3.8608,15.432
189,315,3.5835,15.475
190,312,11.52,13.961
190,313,11.397,13.731
191,313,1.248,12.981
191,314,1.1095,13.118
191,315,1.3875,13.073
192,317,13.015,10.27
192,318,13.183,10.283
192,319,13.068,10.287
192,320,13.189,10.198
192,321,13.144,10.366
192,322,12.954,10.329
192,323,13.098,10.285
193,320,3.7682,15.443
193,321,3.9977,15.485
193,322,3.7722,15.341
194,322,10.142,16.558
194,323,10.174,16.671
194,324,10.072,16.515
194,325,10.21,16.664
195,339,3.9366,15.428
195,340,3.6948,15.476
196,335,1.241,13.101
196,336,1.0739,13.089
196,337,1.406,13.176
196,338,1.2819,13.008
196,339,1.3304,13.135
197,342,11.601,8.1285
197,343,11.812,8.1789
197,344,11.553,8.133
198,341,12.446,14.368
198,342,12.585,14.578
198,343,12.482,14.43
199,361,8.2111,1.7374
199,362,7.9956,1.7733
199,363,8.2178,1.7978
200,342,14.23,9.0784
200,343,14.057,8.8758
201,347,4.9158,7.1042
201,348,4.7117,6.9338
202,355,2.8944,3.1088
202,356,3.0731,3.0418
202,357,2.8801,2.9475
203,355,10.112,16.644
203,356,10.069,16.422
203,357,10.111,16.575
203,358,9.9654,16.632
204,358,9.8947,4.2734
204,359,9.77,4.2709
204,360,9.9971,4.2511
205,408,14.186,3.8712
205,409,13.868,3.8949
205,410,14.049,3.811
206,372,10.1,4.1487
206,373,9.8488,4.2528
206,374,10.078,4.2811
206,375,9.9072,4.253
207,368,14.512,11.161
207,369,14.444,11.003
207,370,14.52,11.104
207,371,14.383,11.186
207,372,14.443,11.04
207,373,14.37,11.091
207,374,14.526,10.912
208,369,1.1825,13.121
208,370,1.3612,13.091
209,370,10.151,16.542
209,371,10.037,16.522
209,372,10.29,16.676
209,373,10.198,16.674
210,384,6.3419,4.8778
210,385,6.1665,4.8919
210,386,6.4168,4.946
211,376,14.514,11.077
211,377,14.5,10.997
211,378,14.433,10.868
211,379,14.52,11.087
211,380,14.474,10.944
211,381,14.452,11.109
212,378,10.074,16.483
212,379,9.9707,16.712
213,385,10.122,16.639
213,386,10.073,16.546
213,387,10.181,16.665
213,388,10.044,16.479
214,387,8.4364,4.8015
214,388,8.6141,4.6783
214,389,8.6136,4.4542
215,388,0.81693,8.7453
215,389,0.82758,8.5201
216,389,1.0949,13.103
216,390,1.2748,13.135
216,391,1.3405,13.052
216,392,1.4139,13.046
216,393,1.118,13.066
216,394,1.2979,13.064
216,395,1.0246,13.074
216,396,1.328,13.14
217,391,8.7195,4.1513
217,392,8.7137,4.1523
217,393,8.5018,4.0987
217,394,8.7255,4.0653
217,395,8.7493,3.9367
217,396,8.8923,3.8712
218,393,10.096,16.555
218,394,10.172,16.729
218,395,10.109,16.555
219,399,14.367,11.023
219,400,14.522,11.206
219,401,14.351,11.041
220,400,8.7368,3.9555
220,401,8.8031,4.1413
220,402,8.7274,4.218
221,402,9.2959,6.8532
221,403,9.3652,6.8181
221,404,9.2294,6.8258
221,405,9.4062,6.836
221,406,9.4639,6.6743
221,407,9.3325,6.8678
222,402,13.94,1.2631
222,403,13.567,0.92209
222,404,13.719,0.98929
223,405,9.7857,4.1967
223,406,9.9885,4.2688
224,408,10.116,16.654
224,409,10.348,16.748
224,410,10.146,16.58
225,409,5.9776,11.85
225,410,5.8218,11.766
226,409,9.4205,6.8468
226,410,9.4011,6.9905
226,411,9.4257,6.7873
226,412,9.3314,6.7748
227,417,8.7941,5.4026
227,418,8.8683,5.0984
228,422,9.8346,4.2767
228,423,10.056,4.2057
228,424,9.8759,4.202
229,415,11.476,1.4901
229,416,11.475,1.6206
229,417,11.957,1.6292
230,415,12.165,12.52
230,416,11.968,12.549
230,417,12.06,12.538
230,418,11.869,12.543
231,417,1.229,12.992
231,418,1.2871,13.058
231,419,1.0834,13.03
232,417,9.2754,6.7156
232,418,9.4087,6.8751
232,419,9.3349,6.7325
233,421,1.2687,12.995
233,422,1.137,13.111
234,421,5.7357,16.664
234,422,6.3569,16.922
235,421,12.191,12.46
235,422,11.984,12.405
235,423,11.945,12.514
235,424,12.145,12.452
235,425,12.012,12.421
236,422,4.1157,3.3373
236,423,4.2888,3.3546
237,422,13.096,6.8813
237,423,13.321,7.0075
238,423,11.312,5.4003
238,424,11.327,4.8076
239,424,5.6462,4.9211
239,425,5.8367,4.8371
239,426,5.8727,4.8983
239,427,5.9134,4.9415
239,428,5.6963,4.8715
239,429,5.6783,5.0459
240,431,11.151,5.8764
240,432,11.402,5.8152
240,433,11.087,5.8407
241,441,11.163,5.8127
241,442,11.419,5.7752
241,443,11.073,5.7611
242,438,10.494,16.871
242,439,10.252,16.655
242,440,10.444,16.853
243,439,5.8352,11.577
243,440,5.7545,11.823
244,441,13.414,6.8295
244,442,13.287,7.0347
245,443,14.26,2.7791
245,444,14.064,2.6304
245,445,14.343,2.5637
246,444,10.297,16.721
246,445,10.455,16.861
246,446,10.34,16.778
246,447,10.496,16.802
246,448,10.616,16.882
246,449,10.559,16.913
246,450,10.343,16.764
246,451,10.477,16.814
247,445,11.276,14.308
247,446,11.489,14.469
248,450,14.29,12.034
248,451,14.385,12.097
248,452,14.161,12.053
249,451,14.369,11.01
249,452,14.502,11.116
250,454,10.607,16.911
250,455,10.125,16.599
251,454,14.536,2.0858
251,455,14.539,2.0879
251,456,14.281,2.154
252,455,13.305,6.9617
252,456,13.06,6.9075
253,456,11.899,12.359
253,457,11.994,12.489
253,458,11.844,12.467
254,457,14.332,11.239
254,458,14.452,11.062
255,458,12.889,8.5697
255,459,12.958,8.7374
256,459,7.7743,12.349
256,460,7.6336,12.447
257,463,6.0568,4.3177
257,464,5.4444,4.3421
258,466,6.3953,8.4902
258,467,6.5408,8.6242
258,468,6.0534,8.7073
259,466,7.9829,11.661
259,467,8.2682,11.921
259,468,7.832,11.396
260,466,13.395,6.7615
260,467,13.315,6.9636
261,470,10.069,1.5797
261,471,10.303,1.586
262,471,8.5907,11.362
262,472,8.4024,11.386
262,473,8.5913,11.329
262,474,8.453,11.402
263,472,12.048,12.308
263,473,11.836,12.357
264,474,14.373,12.015
264,475,14.162,11.938
265,475,5.4579,2.2711
265,476,5.2978,2.6123
266,484,13.083,8.4492
266,485,13.257,8.6901
267,496,13.605,8.9765
267,497,13.406,8.912
268,502,14.18,7.4941
268,503,14.055,7.4578
268,504,14.072,7.6251
268,505,14.213,7.5041
269,503,3.9678,2.5861
269,504,3.6102,2.4882
269,505,4.0895,2.782
269,506,4.5591,2.8744
270,508,5.309,5.7388
270,509,5.762,5.6644
271,511,3.7074,4.1945
271,512,4.0436,3.92
272,513,9.9006,2.9767
272,514,9.8986,2.8921
272,515,9.8115,2.8437
272,516,9.8464,2.5607
273,514,13.336,8.1357
273,515,13.132,8.3011
274,523,9.4215,7.1657
274,524,9.7071,7.1422
274,525,9.5218,7.0863
275,534,9.5015,7.1627
275,535,9.1476,6.5856
276,520,11.556,5.8118
276,521,11.276,5.7961
277,521,13.241,8.1906
277,522,12.996,8.6072
278,526,5.12,10.959
278,527,5.2057,10.934
278,528,5.0086,10.95
278,529,5.2076,10.95
278,530,5.1236,10.993
279,528,7.0724,1.1421
279,529,6.8801,1.4949
280,532,8.1928,8.6475
280,533,8.2545,8.5148
280,534,8.2915,8.3657
280,535,8.783,7.8788
280,536,8.8997,7.8478
281,533,8.8678,6.171
281,534,8.68,6.2945
282,534,11.818,8.1059
282,535,11.807,7.9201
283,536,6.9797,14.983
283,537,6.9225,15.286
283,538,7.1346,15.379
284,537,11.414,12.851
284,538,11.613,12.899
285,538,4.7545,4.9324
285,539,4.5025,5.0206
286,543,12.964,8.5099
286,544,12.838,8.604
286,545,12.987,8.5141
286,546,12.794,8.5784
286,547,12.92,8.6918
287,539,7.8117,15.096
287,540,8.1597,14.982
287,541,8.0566,15.165
287,542,8.0695,15.109
287,543,7.9649,14.752
287,544,7.9133,14.661
287,545,8.1677,14.213
287,546,7.9678,14.493
287,547,7.7356,14.634
288,562,7.7423,14.615
288,563,8.0215,14.736
289,539,9.1883,3.9812
289,540,9.1681,3.8254
289,541,9.0762,3.7663
289,542,9.0607,3.7404
289,543,8.9407,3.6579
289,544,9.1884,3.5404
289,545,9.0853,3.4743
289,546,8.8308,3.4201
289,547,8.5717,3.5318
289,548,8.484,3.7822
289,549,8.0361,3.7194
290,541,4.7603,5.0931
290,542,4.6561,4.9605
290,543,4.6615,5.049
290,544,4.5643,4.934
290,545,4.5458,4.9452
290,546,4.8134,4.9956
290,547,4.6112,4.9738
291,542,6.2764,3.1738
291,543,6.2549,3.4455
291,544,6.2677,3.2151
292,546,11.753,7.9535
292,547,11.716,8.1308
292,548,11.804,7.9918
292,549,11.675,7.6621
292,550,11.658,8.1725
293,569,11.215,0.97024
293,570,10.969,0.96572
293,571,11.241,0.9878
294,546,11.871,5.9754
294,547,11.967,6.3469
294,548,11.939,6.7464
295,548,9.7144,8.1829
295,549,9.9366,8.7186
295,550,9.9286,8.59
295,551,9.8122,8.7704
295,552,9.3419,8.5622
296,549,13.999,13.124
296,550,14.021,12.942
297,552,11.665,8.1348
297,553,11.776,7.922
298,557,7.2364,5.8966
298,558,7.4492,5.8594
298,559,7.4454,5.8576
298,560,7.4843,6.1038
298,561,7.5502,6.1857
298,562,7.4522,6.2203
298,563,7.3645,6.3465
298,564,7.4196,6.2324
298,565,7.5427,6.3918
298,566,7.5602,6.3703
298,567,7.4463,6.5789
298,568,7.3322,6.6274
298,569,7.4416,6.6387
298,570,7.3732,6.7344
298,571,7.5179,7.0546
298,572,7.456,7.1675
299,555,12.404,15.473
299,556,12.174,15.915
300,557,9.0141,8.6929
300,558,9.0846,8.476
301,557,9.7675,5.9181
301,558,9.7175,5.7383
302,560,6.2237,16.433
302,561,6.4737,16.556
302,562,6.3428,16.469
302,563,6.3531,16.467
302,564,6.1401,16.414
302,565,6.2119,16.396
302,566,6.2867,16.467
302,567,6.1163,16.47
302,568,6.3744,16.427
302,569,6.0812,16.498
302,570,6.18,16.403
302,571,6.1353,16.492
302,572,6.182,16.544
302,573,6.077,16.445
302,574,6.3618,16.497
302,575,5.9937,16.51
302,576,6.2336,16.501
302,577,6.3176,16.547
302,578,6.1284,16.473
303,567,9.1653,3.139
303,568,9.3819,3.2526
304,567,13.076,8.7972
304,568,13.025,8.5989
305,570,8.1732,15.735
305,571,8.0021,15.718
305,572,8.4127,15.561
306,573,11.311,5.7678
306,574,11.139,5.8061
306,575,11.352,5.7573
307,574,13.138,8.6086
307,575,12.926,8.6001
307,576,12.981,8.656
307,577,12.907,8.5597
307,578,12.809,8.5411
307,579,12.923,8.5867
307,580,13.109,8.612
307,581,12.889,8.6109
308,577,7.6218,7.2344
308,578,7.3932,7.503
309,580,8.1697,7.3854
309,581,8.3025,7.3751
309,582,8.3249,7.1507
310,586,9.8335,11.962
310,587,10.026,12.093
310,588,10.03,12.023
310,589,9.8016,11.967
311,584,4.1782,9.5773
311,585,4.3304,9.5088
311,586,4.3121,9.3967
311,587,4.3445,9.3735
311,588,4.3321,9.6578
312,589,3.8956,12.462
312,590,3.7145,12.314
312,591,3.4299,12.285
313,589,9.4058,13.173
313,590,9.7253,13.271
313,591,9.6506,13.142
314,591,9.3297,16.629
314,592,8.9241,16.437
315,594,4.1644,4.1556
315,595,3.9141,3.7809
315,596,4.0241,3.6442
316,596,4.3753,9.4112
316,597,4.1168,9.3889
317,596,9.5801,5.4945
